year;month;date_str
2004;6;09/06/2004
2004;6;11/06/2004
2004;6;11/06/2004
2004;6;14/06/2004
2004;6;17/06/2004
2004;6;18/06/2004
2004;6;18/06/2004
2004;6;19/06/2004
2004;6;19/06/2004
2004;6;20/06/2004
2004;6;22/06/2004
2004;6;22/06/2004
2004;6;30/06/2004
2004;7;02/07/2004
2004;7;04/07/2004
2004;7;05/07/2004
2004;7;05/07/2004
2004;7;06/07/2004
2004;7;07/07/2004
2004;7;07/07/2004
2004;7;07/07/2004
2004;7;12/07/2004
2004;7;13/07/2004
2004;7;15/07/2004
2004;7;16/07/2004
2004;7;17/07/2004
2004;7;17/07/2004
2004;7;18/07/2004
2004;7;19/07/2004
2004;7;20/07/2004
2004;7;21/07/2004
2004;7;21/07/2004
2004;7;22/07/2004
2004;7;23/07/2004
2004;7;23/07/2004
2004;7;23/07/2004
2004;7;24/07/2004
2004;7;26/07/2004
2004;7;28/07/2004
2004;7;29/07/2004
2004;7;30/07/2004
2004;8;03/08/2004
2004;8;04/08/2004
2004;8;04/08/2004
2004;8;05/08/2004
2004;8;05/08/2004
2004;8;06/08/2004
2004;8;06/08/2004
2004;8;10/08/2004
2004;8;12/08/2004
2004;8;12/08/2004
2004;8;12/08/2004
2004;8;13/08/2004
2004;8;13/08/2004
2004;8;13/08/2004
2004;8;13/08/2004
2004;8;14/08/2004
2004;8;14/08/2004
2004;8;14/08/2004
2004;8;16/08/2004
2004;8;16/08/2004
2004;8;17/08/2004
2004;8;17/08/2004
2004;8;17/08/2004
2004;8;18/08/2004
2004;8;18/08/2004
2004;8;18/08/2004
2004;8;20/08/2004
2004;8;20/08/2004
2004;8;20/08/2004
2004;8;20/08/2004
2004;8;23/08/2004
2004;8;23/08/2004
2004;8;24/08/2004
2004;8;25/08/2004
2004;8;25/08/2004
2004;8;25/08/2004
2004;8;25/08/2004
2004;8;26/08/2004
2004;8;30/08/2004
2004;8;30/08/2004
2004;8;30/08/2004
2004;8;30/08/2004
2004;8;31/08/2004
2004;9;02/09/2004
2004;9;02/09/2004
2004;9;04/09/2004
2004;9;04/09/2004
2004;9;04/09/2004
2004;9;06/09/2004
2004;9;11/09/2004
2004;9;11/09/2004
2004;9;12/09/2004
2004;9;13/09/2004
2004;9;13/09/2004
2004;9;13/09/2004
2004;9;13/09/2004
2004;9;13/09/2004
2004;9;14/09/2004
2004;9;14/09/2004
2004;9;14/09/2004
2004;9;15/09/2004
2004;9;16/09/2004
2004;9;16/09/2004
2004;9;17/09/2004
2004;9;17/09/2004
2004;9;17/09/2004
2004;9;17/09/2004
2004;9;19/09/2004
2004;9;19/09/2004
2004;9;20/09/2004
2004;9;20/09/2004
2004;9;20/09/2004
2004;9;21/09/2004
2004;9;22/09/2004
2004;9;22/09/2004
2004;9;24/09/2004
2004;9;27/09/2004
2004;9;28/09/2004
2004;9;30/09/2004
2004;10;01/10/2004
2004;10;01/10/2004
2004;10;03/10/2004
2004;10;04/10/2004
2004;10;06/10/2004
2004;10;06/10/2004
2004;10;08/10/2004
2004;10;12/10/2004
2004;10;12/10/2004
2004;10;12/10/2004
2004;10;14/10/2004
2004;10;15/10/2004
2004;10;16/10/2004
2004;10;18/10/2004
2004;10;18/10/2004
2004;10;18/10/2004
2004;10;18/10/2004
2004;10;18/10/2004
2004;10;19/10/2004
2004;10;19/10/2004
2004;10;19/10/2004
2004;10;19/10/2004
2004;10;19/10/2004
2004;10;19/10/2004
2004;10;20/10/2004
2004;10;20/10/2004
2004;10;20/10/2004
2004;10;22/10/2004
2004;10;23/10/2004
2004;10;24/10/2004
2004;10;25/10/2004
2004;10;25/10/2004
2004;10;25/10/2004
2004;10;25/10/2004
2004;10;27/10/2004
2004;10;27/10/2004
2004;10;27/10/2004
2004;10;28/10/2004
2004;10;28/10/2004
2004;10;28/10/2004
2004;10;28/10/2004
2004;10;29/10/2004
2004;10;29/10/2004
2004;10;29/10/2004
2004;10;30/10/2004
2004;11;01/11/2004
2004;11;01/11/2004
2004;11;01/11/2004
2004;11;01/11/2004
2004;11;02/11/2004
2004;11;02/11/2004
2004;11;02/11/2004
2004;11;02/11/2004
2004;11;03/11/2004
2004;11;03/11/2004
2004;11;03/11/2004
2004;11;03/11/2004
2004;11;04/11/2004
2004;11;04/11/2004
2004;11;04/11/2004
2004;11;04/11/2004
2004;11;04/11/2004
2004;11;05/11/2004
2004;11;07/11/2004
2004;11;08/11/2004
2004;11;08/11/2004
2004;11;08/11/2004
2004;11;08/11/2004
2004;11;08/11/2004
2004;11;08/11/2004
2004;11;08/11/2004
2004;11;09/11/2004
2004;11;09/11/2004
2004;11;09/11/2004
2004;11;09/11/2004
2004;11;09/11/2004
2004;11;10/11/2004
2004;11;10/11/2004
2004;11;10/11/2004
2004;11;11/11/2004
2004;11;11/11/2004
2004;11;11/11/2004
2004;11;11/11/2004
2004;11;12/11/2004
2004;11;12/11/2004
2004;11;15/11/2004
2004;11;15/11/2004
2004;11;15/11/2004
2004;11;15/11/2004
2004;11;15/11/2004
2004;11;15/11/2004
2004;11;15/11/2004
2004;11;16/11/2004
2004;11;16/11/2004
2004;11;16/11/2004
2004;11;16/11/2004
2004;11;16/11/2004
2004;11;16/11/2004
2004;11;16/11/2004
2004;11;18/11/2004
2004;11;18/11/2004
2004;11;18/11/2004
2004;11;19/11/2004
2004;11;19/11/2004
2004;11;20/11/2004
2004;11;20/11/2004
2004;11;20/11/2004
2004;11;21/11/2004
2004;11;22/11/2004
2004;11;22/11/2004
2004;11;22/11/2004
2004;11;22/11/2004
2004;11;22/11/2004
2004;11;22/11/2004
2004;11;22/11/2004
2004;11;22/11/2004
2004;11;23/11/2004
2004;11;23/11/2004
2004;11;24/11/2004
2004;11;24/11/2004
2004;11;24/11/2004
2004;11;24/11/2004
2004;11;24/11/2004
2004;11;25/11/2004
2004;11;25/11/2004
2004;11;25/11/2004
2004;11;25/11/2004
2004;11;25/11/2004
2004;11;26/11/2004
2004;11;26/11/2004
2004;11;26/11/2004
2004;11;26/11/2004
2004;11;27/11/2004
2004;11;28/11/2004
2004;11;28/11/2004
2004;11;29/11/2004
2004;11;29/11/2004
2004;11;29/11/2004
2004;11;29/11/2004
2004;11;29/11/2004
2004;11;29/11/2004
2004;11;29/11/2004
2004;11;29/11/2004
2004;11;30/11/2004
2004;11;30/11/2004
2004;11;30/11/2004
2004;11;30/11/2004
2004;11;30/11/2004
2004;12;01/12/2004
2004;12;01/12/2004
2004;12;02/12/2004
2004;12;03/12/2004
2004;12;03/12/2004
2004;12;03/12/2004
2004;12;03/12/2004
2004;12;03/12/2004
2004;12;05/12/2004
2004;12;06/12/2004
2004;12;07/12/2004
2004;12;07/12/2004
2004;12;07/12/2004
2004;12;07/12/2004
2004;12;07/12/2004
2004;12;08/12/2004
2004;12;08/12/2004
2004;12;08/12/2004
2004;12;08/12/2004
2004;12;09/12/2004
2004;12;09/12/2004
2004;12;10/12/2004
2004;12;10/12/2004
2004;12;10/12/2004
2004;12;11/12/2004
2004;12;13/12/2004
2004;12;13/12/2004
2004;12;13/12/2004
2004;12;13/12/2004
2004;12;13/12/2004
2004;12;13/12/2004
2004;12;13/12/2004
2004;12;13/12/2004
2004;12;14/12/2004
2004;12;14/12/2004
2004;12;14/12/2004
2004;12;14/12/2004
2004;12;14/12/2004
2004;12;14/12/2004
2004;12;14/12/2004
2004;12;14/12/2004
2004;12;14/12/2004
2004;12;15/12/2004
2004;12;15/12/2004
2004;12;15/12/2004
2004;12;15/12/2004
2004;12;15/12/2004
2004;12;16/12/2004
2004;12;16/12/2004
2004;12;17/12/2004
2004;12;17/12/2004
2004;12;17/12/2004
2004;12;20/12/2004
2004;12;20/12/2004
2004;12;20/12/2004
2004;12;20/12/2004
2004;12;20/12/2004
2004;12;21/12/2004
2004;12;22/12/2004
2004;12;23/12/2004
2004;12;23/12/2004
2004;12;23/12/2004
2004;12;23/12/2004
2004;12;24/12/2004
2004;12;25/12/2004
2004;12;27/12/2004
2004;12;27/12/2004
2004;12;28/12/2004
2004;12;28/12/2004
2004;12;28/12/2004
2004;12;28/12/2004
2004;12;28/12/2004
2004;12;29/12/2004
2004;12;30/12/2004
2004;12;31/12/2004
2004;12;31/12/2004
2004;12;31/12/2004
2004;12;31/12/2004
2004;12;31/12/2004
